,function,run,seed,algo,func_val,pop_size,max_iter,best_iter
324,Zakharov,2,642,NormGA,21.95222949656073,15,10,10
325,Zakharov,2,642,imprvGA,23.61330116886416,15,10,10
326,Zakharov,2,642,PSO,9.264929911605943,15,10,10
327,Zakharov,2,642,BBO,127.3125,15,10,10
328,Zakharov,3,968,NormGA,33.0,15,10,10
329,Zakharov,3,968,imprvGA,29.699273525327722,15,10,10
330,Zakharov,3,968,PSO,28.24296906464678,15,10,10
331,Zakharov,3,968,BBO,33.0,15,10,10
332,Zakharov,4,872,NormGA,41.0,15,10,10
333,Zakharov,4,872,imprvGA,-24.409672721442217,15,10,10
334,Zakharov,4,872,PSO,-32.427149702779815,15,10,10
335,Zakharov,4,872,BBO,41.0,15,10,10
336,Zakharov,5,260,NormGA,-43.28087382628439,15,10,10
337,Zakharov,5,260,imprvGA,-27.0,15,10,10
338,Zakharov,5,260,PSO,-48.83597618463636,15,10,10
339,Zakharov,5,260,BBO,-27.0,15,10,10
